,number,value,datetime_start,datetime_complete,duration,params_batchind,params_batchnormalization,params_batchnormalization0,params_batchnormalization1,params_batchnormalization2,params_batchnormalization3,params_batchnormalization4,params_batchnormalization5,params_batchnormalization6,params_dropout,params_epochs,params_filtersind0,params_filtersind1,params_filtersind2,params_filtersind3,params_filtersind4,params_filtersind5,params_filtersind6,params_kernel_size0,params_kernel_size1,params_kernel_size2,params_kernel_size3,params_kernel_size4,params_kernel_size5,params_kernel_size6,params_learnind,params_maxpooling,params_maxpooling0,params_maxpooling1,params_maxpooling2,params_maxpooling3,params_maxpooling4,params_maxpooling5,params_maxpooling6,params_n_conv_layers,params_n_dense_layers,params_num_hidden_neurons0,params_num_hidden_neurons1,state
302,302,0.8285049796104431,2024-09-22 21:27:52.565170,2024-09-22 22:18:40.589337,0 days 00:50:48.024167,5,False,False,False,,,,,,0.48,191,8.0,6.0,,,,,,3.0,3.0,,,,,,5,False,False,True,,,,,,3,1,,,COMPLETE
303,303,0.6134573221206665,2024-09-22 21:49:06.016031,2024-09-22 22:01:23.895505,0 days 00:12:17.879474,5,True,False,False,,,,,,0.5,190,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
304,304,0.844123125076294,2024-09-22 22:01:23.911358,2024-09-22 22:50:55.854183,0 days 00:49:31.942825,4,False,False,False,,,,,,0.47000000000000003,125,8.0,6.0,,,,,,3.0,3.0,,,,,,5,False,False,True,,,,,,3,1,,,COMPLETE
305,305,0.6561673283576965,2024-09-22 22:18:40.605246,2024-09-22 22:33:39.778807,0 days 00:14:59.173561,4,False,False,False,,,,,,0.5,199,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
306,306,0.61766517162323,2024-09-22 22:33:39.799380,2024-09-22 22:52:33.049279,0 days 00:18:53.249899,5,False,False,False,,,,,,0.48,184,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
307,307,0.6247829794883728,2024-09-22 22:50:55.869954,2024-09-22 23:02:53.940089,0 days 00:11:58.070135,5,False,False,False,,,,,,0.48,178,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
308,308,0.592961847782135,2024-09-22 22:52:33.065192,2024-09-22 23:05:09.346282,0 days 00:12:36.281090,5,False,False,False,,,,,,0.5,207,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
309,309,0.5949627757072449,2024-09-22 23:02:53.987480,2024-09-22 23:26:54.747809,0 days 00:24:00.760329,5,False,False,False,,,,,,0.49,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
310,310,0.6396896243095398,2024-09-22 23:05:09.366379,2024-09-22 23:10:41.130594,0 days 00:05:31.764215,5,False,True,False,,,,,,0.5,207,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
311,311,0.7277927994728088,2024-09-22 23:10:41.150431,2024-09-22 23:20:50.499327,0 days 00:10:09.348896,5,False,False,False,,,,,,0.5,201,8.0,6.0,,,,,,7.0,9.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
312,312,0.7438458204269409,2024-09-22 23:20:50.562320,2024-09-22 23:25:14.253533,0 days 00:04:23.691213,5,False,False,False,False,,,,,0.49,208,8.0,6.0,8.0,,,,,3.0,3.0,5.0,,,,,4,True,False,True,False,,,,,4,1,,,COMPLETE
313,313,0.7963275909423828,2024-09-22 23:25:14.274747,2024-09-22 23:30:26.963699,0 days 00:05:12.688952,5,False,False,False,,,,,,0.02,97,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
314,314,0.616966187953949,2024-09-22 23:26:54.761356,2024-09-22 23:36:37.280644,0 days 00:09:42.519288,5,False,False,False,,,,,,0.5,88,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
315,315,0.6025241613388062,2024-09-22 23:30:27.026592,2024-09-22 23:43:52.397197,0 days 00:13:25.370605,5,False,False,False,,,,,,0.5,162,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
316,316,0.6269227862358093,2024-09-22 23:36:37.327943,2024-09-22 23:47:30.844820,0 days 00:10:53.516877,5,False,False,False,,,,,,0.49,172,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
317,317,0.6125481128692627,2024-09-22 23:43:52.416259,2024-09-23 00:00:52.148639,0 days 00:16:59.732380,5,False,False,False,,,,,,0.49,173,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
318,318,0.7155908942222595,2024-09-22 23:47:30.907548,2024-09-22 23:53:30.764542,0 days 00:05:59.856994,5,False,False,False,,,,,,0.49,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,False,,,,,,3,1,,,COMPLETE
319,319,0.7543449997901917,2024-09-22 23:53:30.782525,2024-09-22 23:59:22.843310,0 days 00:05:52.060785,5,False,False,,,,,,,0.49,186,8.0,,,,,,,9.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
320,320,0.6100183725357056,2024-09-22 23:59:22.863791,2024-09-23 00:14:55.740777,0 days 00:15:32.876986,5,False,False,False,,,,,,0.5,194,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
321,321,0.6168626546859741,2024-09-23 00:00:52.167021,2024-09-23 00:07:45.276821,0 days 00:06:53.109800,5,True,False,False,,,,,,0.5,193,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
322,322,0.6366148591041565,2024-09-23 00:07:45.293990,2024-09-23 00:18:39.476747,0 days 00:10:54.182757,5,False,False,False,,,,,,0.48,201,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
323,323,1.0089168548583984,2024-09-23 00:14:55.749120,2024-09-23 00:18:52.088727,0 days 00:03:56.339607,5,False,False,False,True,False,,,,0.48,202,8.0,6.0,7.0,8.0,,,,3.0,3.0,9.0,7.0,,,,4,True,False,True,False,True,,,,5,1,,,COMPLETE
324,324,0.618874192237854,2024-09-23 00:18:39.492355,2024-09-23 00:31:00.031636,0 days 00:12:20.539281,5,False,False,False,,,,,,0.48,187,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
325,325,0.6301604509353638,2024-09-23 00:18:52.088727,2024-09-23 00:40:24.667403,0 days 00:21:32.578676,5,False,False,False,,,,,,0.5,186,6.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
326,326,0.5976827144622803,2024-09-23 00:31:00.041652,2024-09-23 00:43:44.600099,0 days 00:12:44.558447,5,False,False,False,,,,,,0.5,208,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
327,327,0.6152819991111755,2024-09-23 00:40:24.686476,2024-09-23 00:57:48.860909,0 days 00:17:24.174433,5,False,False,False,,,,,,0.46,210,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
328,328,0.6600842475891113,2024-09-23 00:43:44.610033,2024-09-23 00:54:53.867931,0 days 00:11:09.257898,5,False,False,False,,,,,,0.5,210,8.0,7.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
329,329,0.8189042806625366,2024-09-23 00:54:53.884071,2024-09-23 01:00:29.607704,0 days 00:05:35.723633,5,False,False,,,,,,,0.47000000000000003,205,8.0,,,,,,,3.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
330,330,0.7817796468734741,2024-09-23 00:57:48.860909,2024-09-23 01:08:06.949494,0 days 00:10:18.088585,5,False,True,False,False,,,,,0.49,206,8.0,6.0,6.0,,,,,3.0,3.0,3.0,,,,,4,True,False,True,True,,,,,4,1,,,COMPLETE
331,331,0.8393954038619995,2024-09-23 01:00:29.629401,2024-09-23 01:06:29.506909,0 days 00:05:59.877508,5,False,True,False,,,,,,0.49,155,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
332,332,0.6197564601898193,2024-09-23 01:06:29.522503,2024-09-23 01:22:19.517755,0 days 00:15:49.995252,5,False,False,False,,,,,,0.5,200,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
333,333,0.5862888693809509,2024-09-23 01:08:06.949494,2024-09-23 01:25:10.374423,0 days 00:17:03.424929,5,False,False,False,,,,,,0.5,213,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
334,334,0.7640151977539062,2024-09-23 01:22:19.533540,2024-09-23 01:25:38.429867,0 days 00:03:18.896327,5,False,False,False,,,,,,0.48,212,7.0,6.0,,,,,,3.0,7.0,,,,,,3,True,False,True,,,,,,3,1,,,COMPLETE
335,335,0.7886348366737366,2024-09-23 01:25:10.375567,2024-09-23 01:29:55.499958,0 days 00:04:45.124391,5,False,False,False,,,,,,0.5,19,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
336,336,0.7404366731643677,2024-09-23 01:25:38.445414,2024-09-23 01:40:39.490643,0 days 00:15:01.045229,5,False,False,False,,,,,,0.5,180,8.0,6.0,,,,,,11.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
337,337,0.6863538026809692,2024-09-23 01:29:55.518225,2024-09-23 01:41:08.934326,0 days 00:11:13.416101,5,False,False,False,,,,,,0.5,40,8.0,6.0,,,,,,11.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
338,338,0.6280640363693237,2024-09-23 01:40:39.553543,2024-09-23 01:55:00.043087,0 days 00:14:20.489544,5,False,False,False,,,,,,0.49,214,8.0,6.0,,,,,,7.0,5.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
339,339,0.7942376136779785,2024-09-23 01:41:08.934326,2024-09-23 01:45:35.970729,0 days 00:04:27.036403,5,False,False,True,,,,,,0.49,192,8.0,6.0,,,,,,3.0,5.0,,,,,,4,True,False,False,,,,,,3,1,,,COMPLETE
340,340,2.4248669147491455,2024-09-23 01:45:35.986876,2024-09-23 01:53:26.139263,0 days 00:07:50.152387,5,False,False,False,,,,,,0.49,214,8.0,6.0,,,,,,7.0,3.0,,,,,,0,False,False,True,,,,,,3,1,,,COMPLETE
341,341,0.679208517074585,2024-09-23 01:53:26.161057,2024-09-23 02:01:02.430772,0 days 00:07:36.269715,5,True,False,False,,,,,,0.48,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
342,342,0.6558951735496521,2024-09-23 01:55:00.050193,2024-09-23 02:03:02.408580,0 days 00:08:02.358387,5,True,False,False,,,,,,0.48,198,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
343,343,0.5888529419898987,2024-09-23 02:01:02.445473,2024-09-23 02:19:10.960163,0 days 00:18:08.514690,5,False,False,False,,,,,,0.5,190,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
344,344,0.6083532571792603,2024-09-23 02:03:02.408580,2024-09-23 02:18:43.162247,0 days 00:15:40.753667,5,False,False,False,,,,,,0.5,181,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
345,345,2.0968525409698486,2024-09-23 02:18:43.183626,2024-09-23 02:31:33.694258,0 days 00:12:50.510632,5,False,False,False,True,,,,,0.5,190,8.0,6.0,7.0,,,,,3.0,3.0,11.0,,,,,2,True,False,True,False,,,,,4,1,,,COMPLETE
346,346,1.2646478414535522,2024-09-23 02:19:10.975823,2024-09-23 02:25:33.478352,0 days 00:06:22.502529,5,False,False,False,True,,,,,0.49,189,8.0,6.0,7.0,,,,,9.0,9.0,11.0,,,,,4,True,False,True,False,,,,,4,1,,,COMPLETE
347,347,0.6771873831748962,2024-09-23 02:25:33.494108,2024-09-23 02:43:46.375589,0 days 00:18:12.881481,4,False,False,False,,,,,,0.29,204,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
348,348,0.6189584732055664,2024-09-23 02:31:33.714566,2024-09-23 02:45:55.968998,0 days 00:14:22.254432,5,False,False,False,,,,,,0.47000000000000003,205,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
349,349,0.6210263967514038,2024-09-23 02:43:46.394881,2024-09-23 03:00:02.115079,0 days 00:16:15.720198,5,False,False,False,,,,,,0.47000000000000003,183,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
350,350,0.790394127368927,2024-09-23 02:45:55.984668,2024-09-23 02:54:38.942642,0 days 00:08:42.957974,5,False,False,False,,,,,,0.05,180,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
351,351,0.6040188074111938,2024-09-23 02:54:38.942642,2024-09-23 03:13:25.967173,0 days 00:18:47.024531,5,False,False,False,,,,,,0.48,210,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
352,352,0.6040906310081482,2024-09-23 03:00:02.133603,2024-09-23 03:16:03.762322,0 days 00:16:01.628719,5,False,False,False,,,,,,0.48,169,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
353,353,0.6118820905685425,2024-09-23 03:13:25.986306,2024-09-23 03:32:22.231551,0 days 00:18:56.245245,5,False,False,False,,,,,,0.49,215,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
354,354,0.6110597252845764,2024-09-23 03:16:03.782636,2024-09-23 03:32:38.901145,0 days 00:16:35.118509,5,False,False,False,,,,,,0.5,176,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
355,355,0.800082802772522,2024-09-23 03:32:22.247208,2024-09-23 03:39:27.684888,0 days 00:07:05.437680,5,False,False,,,,,,,0.5,199,8.0,,,,,,,3.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
356,356,0.8312182426452637,2024-09-23 03:32:38.916997,2024-09-23 03:38:58.997108,0 days 00:06:20.080111,5,False,False,,,,,,,0.49,195,8.0,,,,,,,3.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
357,357,0.5983550548553467,2024-09-23 03:38:59.013205,2024-09-23 03:58:28.189703,0 days 00:19:29.176498,5,False,False,False,,,,,,0.5,188,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
358,358,0.6324596405029297,2024-09-23 03:39:27.700734,2024-09-23 04:01:20.597954,0 days 00:21:52.897220,5,False,False,False,,,,,,0.46,191,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
359,359,0.6183022260665894,2024-09-23 03:58:28.205454,2024-09-23 04:25:54.375245,0 days 00:27:26.169791,5,False,False,False,,,,,,0.46,202,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
360,360,0.8562276363372803,2024-09-23 04:01:20.613627,2024-09-23 04:15:20.116417,0 days 00:13:59.502790,5,False,False,True,,,,,,0.48,210,8.0,6.0,,,,,,3.0,11.0,,,,,,4,False,False,True,,,,,,3,1,,,COMPLETE
361,361,0.7138660550117493,2024-09-23 04:15:20.136737,2024-09-23 04:27:55.487506,0 days 00:12:35.350769,5,False,False,False,,,,,,0.49,201,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,False,,,,,,3,1,,,COMPLETE
362,362,0.7128763794898987,2024-09-23 04:25:54.384324,2024-09-23 04:39:26.147626,0 days 00:13:31.763302,5,False,False,False,,,,,,0.49,207,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,False,,,,,,3,1,,,COMPLETE
363,363,0.5947843790054321,2024-09-23 04:27:55.503479,2024-09-23 04:39:48.379862,0 days 00:11:52.876383,5,False,False,False,,,,,,0.49,216,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
364,364,0.6102138757705688,2024-09-23 04:39:26.163500,2024-09-23 05:01:50.220115,0 days 00:22:24.056615,5,False,False,False,,,,,,0.48,184,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
365,365,0.6364459991455078,2024-09-23 04:39:48.387432,2024-09-23 04:51:21.487837,0 days 00:11:33.100405,5,False,False,False,,,,,,0.48,215,8.0,6.0,,,,,,3.0,9.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
366,366,0.6016744375228882,2024-09-23 04:51:21.503669,2024-09-23 05:02:23.312821,0 days 00:11:01.809152,5,False,False,False,,,,,,0.47000000000000003,217,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
367,367,0.6422865986824036,2024-09-23 05:01:50.241795,2024-09-23 05:19:04.402121,0 days 00:17:14.160326,5,False,False,False,,,,,,0.47000000000000003,217,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
368,368,0.6375113129615784,2024-09-23 05:02:23.330489,2024-09-23 05:19:34.140127,0 days 00:17:10.809638,5,False,False,False,,,,,,0.49,210,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
369,369,0.9728183746337891,2024-09-23 05:19:04.421158,2024-09-23 05:54:44.651069,0 days 00:35:40.229911,5,False,,,,,,,,0.49,211,,,,,,,,,,,,,,,4,True,,,,,,,,1,1,,,COMPLETE
370,370,1.0155541896820068,2024-09-23 05:19:34.158088,2024-09-23 05:27:16.475557,0 days 00:07:42.317469,5,False,,,,,,,,0.5,219,,,,,,,,,,,,,,,3,True,,,,,,,,1,1,,,COMPLETE
371,371,0.6887494325637817,2024-09-23 05:27:16.491350,2024-09-23 05:33:19.147764,0 days 00:06:02.656414,5,False,True,False,,,,,,0.49,208,8.0,6.0,,,,,,3.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
372,372,0.6721370220184326,2024-09-23 05:33:19.179118,2024-09-23 05:42:48.868152,0 days 00:09:29.689034,5,False,False,False,,,,,,0.5,213,8.0,6.0,,,,,,9.0,7.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
373,373,0.8647416830062866,2024-09-23 05:42:48.876744,2024-09-23 06:12:28.885436,0 days 00:29:40.008692,5,False,False,False,,,,,,0.48,136,6.0,6.0,,,,,,3.0,7.0,,,,,,5,True,False,True,,,,,,3,1,,,COMPLETE
374,374,0.7427812814712524,2024-09-23 05:54:44.670581,2024-09-23 06:34:49.295567,0 days 00:40:04.624986,5,False,False,False,,,,,,0.48,176,8.0,6.0,,,,,,3.0,7.0,,,,,,5,True,False,True,,,,,,3,1,,,COMPLETE
375,375,1.2720226049423218,2024-09-23 06:12:28.901224,2024-09-23 06:18:04.080593,0 days 00:05:35.179369,5,False,False,False,False,False,True,,,0.47000000000000003,204,8.0,6.0,5.0,8.0,5.0,,,3.0,5.0,5.0,7.0,11.0,,,4,True,False,True,True,True,,,,6,1,,,COMPLETE
376,376,0.6114791035652161,2024-09-23 06:18:04.099923,2024-09-23 06:43:56.960898,0 days 00:25:52.860975,4,False,False,False,,,,,,0.5,193,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
377,377,0.6108397245407104,2024-09-23 06:34:49.310793,2024-09-23 07:04:30.299466,0 days 00:29:40.988673,4,False,False,False,,,,,,0.5,194,7.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
378,378,0.613961935043335,2024-09-23 06:43:56.976527,2024-09-23 07:12:42.584010,0 days 00:28:45.607483,5,False,False,False,,,,,,0.49,223,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
379,379,0.7892508506774902,2024-09-23 07:04:30.320560,2024-09-23 07:11:32.429908,0 days 00:07:02.109348,5,True,False,False,,,,,,0.49,187,8.0,6.0,,,,,,3.0,3.0,,,,,,4,False,False,True,,,,,,3,1,,,COMPLETE
380,380,0.6190599203109741,2024-09-23 07:11:32.445726,2024-09-23 07:35:27.882867,0 days 00:23:55.437141,5,False,False,False,,,,,,0.46,201,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
381,381,0.6258848309516907,2024-09-23 07:12:42.600029,2024-09-23 07:35:58.603225,0 days 00:23:16.003196,5,False,False,False,,,,,,0.46,201,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
382,382,0.7919936180114746,2024-09-23 07:35:27.903567,2024-09-23 07:45:32.489842,0 days 00:10:04.586275,5,False,False,True,,,,,,0.48,204,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
383,383,0.8450329899787903,2024-09-23 07:35:58.603225,2024-09-23 07:44:56.040834,0 days 00:08:57.437609,5,False,False,,,,,,,0.48,206,8.0,,,,,,,3.0,,,,,,,4,True,False,,,,,,,2,1,,,COMPLETE
384,384,0.7445753216743469,2024-09-23 07:44:56.053895,2024-09-23 07:53:56.008164,0 days 00:08:59.954269,5,False,False,True,,,,,,0.5,219,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
385,385,0.6051483154296875,2024-09-23 07:45:32.505645,2024-09-23 08:13:43.397576,0 days 00:28:10.891931,5,False,False,False,,,,,,0.5,220,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
386,386,0.6074991822242737,2024-09-23 07:53:56.039517,2024-09-23 08:21:35.054512,0 days 00:27:39.014995,5,False,False,False,,,,,,0.49,184,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
387,387,0.6258982419967651,2024-09-23 08:13:43.419043,2024-09-23 08:27:04.955162,0 days 00:13:21.536119,5,False,False,False,False,,,,,0.49,183,8.0,6.0,6.0,,,,,3.0,5.0,5.0,,,,,4,True,False,True,True,,,,,4,1,,,COMPLETE
388,388,0.8455424904823303,2024-09-23 08:21:35.117488,2024-09-23 08:31:44.167180,0 days 00:10:09.049692,5,False,False,False,False,,,,,0.47000000000000003,192,8.0,6.0,6.0,,,,,11.0,5.0,5.0,,,,,4,True,False,True,True,,,,,4,1,,,COMPLETE
389,389,0.8224369287490845,2024-09-23 08:27:04.970867,2024-09-23 08:35:58.287191,0 days 00:08:53.316324,5,False,True,False,,,,,,0.47000000000000003,196,8.0,6.0,,,,,,11.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
390,390,0.6480633020401001,2024-09-23 08:31:44.174149,2024-09-23 08:51:03.956621,0 days 00:19:19.782472,5,False,False,False,,,,,,0.48,212,8.0,6.0,,,,,,7.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
391,391,0.6164920330047607,2024-09-23 08:35:58.302929,2024-09-23 08:57:32.220765,0 days 00:21:33.917836,5,False,False,False,,,,,,0.5,213,8.0,7.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
392,392,0.6632335782051086,2024-09-23 08:51:03.972221,2024-09-23 09:05:46.338060,0 days 00:14:42.365839,5,False,False,False,,,,,,0.5,169,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
393,393,1.3341326713562012,2024-09-23 08:57:32.267826,2024-09-23 09:19:16.995004,0 days 00:21:44.727178,5,False,False,False,,,,,,0.49,66,8.0,6.0,,,,,,3.0,11.0,,,,,,4,True,False,True,,,,,,3,3,7.0,4.0,COMPLETE
394,394,0.6199593544006348,2024-09-23 09:05:46.401142,2024-09-23 09:32:05.090700,0 days 00:26:18.689558,5,False,False,False,,,,,,0.49,176,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
395,395,0.6126572489738464,2024-09-23 09:19:17.010618,2024-09-23 09:42:06.447907,0 days 00:22:49.437289,5,False,False,False,,,,,,0.48,177,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
396,396,0.6029533743858337,2024-09-23 09:32:05.112760,2024-09-23 10:00:15.374757,0 days 00:28:10.261997,5,False,False,False,,,,,,0.48,226,8.0,6.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
397,397,0.640068531036377,2024-09-23 09:42:06.463773,2024-09-23 10:19:19.073098,0 days 00:37:12.609325,5,False,False,False,,,,,,0.5,188,8.0,5.0,,,,,,3.0,3.0,,,,,,4,True,False,True,,,,,,3,1,,,COMPLETE
398,398,2.303982973098755,2024-09-23 10:00:15.391314,2024-09-23 10:10:47.228137,0 days 00:10:31.836823,5,True,False,False,,,,,,0.08,198,8.0,6.0,,,,,,9.0,3.0,,,,,,2,False,False,True,,,,,,3,1,,,COMPLETE
